,Unnamed: 0,Unnamed: 0.1,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url,neighborhood
182,182,217,200 Brannan St Apt 202,San Francisco,CA,94107.0,1299000.0,1261.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817843_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/IS6i52lkv6vk5j0000000000.jpg,South of Market
183,183,218,72 Townsend St Unit 708,San Francisco,CA,94107.0,1195000.0,1005.0,1.0,1.5,128.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095998195_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/IS6yxazcg0ews30000000000.jpg,South of Market
184,184,219,650 Delancey St Apt 416,San Francisco,CA,94107.0,1695000.0,1465.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80732761_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7827982,-122.38971540000001,https://photos.zillowstatic.com/p_h/ISyrrf3kxmo6j81000000000.jpg,South of Market
185,185,220,72 Townsend St Unit 711,San Francisco,CA,94107.0,1495000.0,1106.0,2.0,2.0,128.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095998216_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/IS2fsqn9nzy6z50000000000.jpg,South of Market
186,186,221,200 Brannan St Apt 212,San Francisco,CA,94107.0,1395000.0,1517.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817849_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/ISir491nqc4byr0000000000.jpg,South of Market
187,187,222,72 Townsend St Unit 610,San Francisco,CA,94107.0,1469000.0,1219.0,2.0,2.0,150.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096240245_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/ISu8qe53jrq9z50000000000.jpg,South of Market
188,188,224,10 Miller Pl Apt 2400,San Francisco,CA,94108.0,7900000.0,3150.0,3.0,4.5,2.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793213200000004,-122.4089808,https://photos.zillowstatic.com/p_h/ISmmf57ynquz421000000000.jpg,Chinatown
189,189,225,30 Miller Pl Apt 1,San Francisco,CA,94108.0,2250000.0,1782.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068154_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793414,-122.408948,https://photos.zillowstatic.com/p_h/ISq1i0udbdhnqv0000000000.jpg,Chinatown
190,190,226,1242 Sacramento St Apt 3,San Francisco,CA,94108.0,1425000.0,1000.0,1.0,2.0,10.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067925_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7926509,-122.4134023,https://photos.zillowstatic.com/p_h/IS6i52hx65ywb40000000000.jpg,Nob Hill
191,191,227,17 Wetmore St,San Francisco,CA,94108.0,1279000.0,,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094800186_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793429100000004,-122.4104085,https://photos.zillowstatic.com/p_h/IS6em00bcxzpag1000000000.jpg,Nob Hill
192,192,228,333 Grant Ave Apt 604,San Francisco,CA,94108.0,675000.0,606.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971325_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.40575590000002,https://photos.zillowstatic.com/p_h/ISq9wogd27cxsz0000000000.jpg,Chinatown
193,193,229,946 Stockton St Apt 6B,San Francisco,CA,94108.0,888000.0,710.0,2.0,1.5,14.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7947159,-122.40783090000001,https://photos.zillowstatic.com/p_h/ISad8scue18y0j1000000000.jpg,Chinatown
194,194,230,930 Pine St Apt 314,San Francisco,CA,94108.0,549000.0,505.0,0.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068673_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7910683,-122.4113055,https://photos.zillowstatic.com/p_h/ISmayngsfsy01y0000000000.jpg,Nob Hill
195,195,231,637 Powell St Apt 102,San Francisco,CA,94108.0,1250000.0,1590.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15068788_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7906513,-122.40917859999999,https://photos.zillowstatic.com/p_h/ISdcercg7nl44o1000000000.jpg,Nob Hill
196,196,232,1177 California St Apt 1511,San Francisco,CA,94108.0,629000.0,,0.0,1.0,11.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068400_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.41366059999999,https://photos.zillowstatic.com/p_h/ISuslo9obxs6gg1000000000.jpg,Nob Hill
197,197,233,10 Miller Pl Apt 701,San Francisco,CA,94108.0,1290000.0,1000.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068117_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793213200000004,-122.4089808,https://photos.zillowstatic.com/p_h/ISize6sciwvwuj0000000000.jpg,Chinatown
198,198,241,1150 Sacramento St Apt 403,San Francisco,CA,94108.0,4995000.0,3700.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067978_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.792919700000006,-122.4118146,https://photos.zillowstatic.com/p_h/ISatw93rwv1idt0000000000.jpg,Nob Hill
199,199,242,333 Grant Ave Apt 706,San Francisco,CA,94108.0,899000.0,,1.0,1.5,205.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971334_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.40575590000002,https://photos.zillowstatic.com/p_h/IS2ni8hr3d02fm0000000000.jpg,Chinatown
200,200,243,1177 California St Apt 1431,San Francisco,CA,94108.0,2179000.0,1745.0,2.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068423_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.41366059999999,https://photos.zillowstatic.com/p_h/ISivjntbbluvwl1000000000.jpg,Nob Hill
201,201,244,1177 California St Apt 1525,San Francisco,CA,94108.0,1095000.0,653.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068407_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.41366059999999,https://photos.zillowstatic.com/p_h/ISyngces6at6hy0000000000.jpg,Nob Hill
202,202,245,849 Mason St Apt 2,San Francisco,CA,94108.0,2795000.0,1680.0,3.0,3.0,96.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068689_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.791489899999995,-122.41089939999999,https://photos.zillowstatic.com/p_h/ISeo761sowyrq21000000000.jpg,Nob Hill
203,203,247,1177 California St Apt 630,San Francisco,CA,94108.0,725000.0,656.0,0.0,1.0,100.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068545_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.41366059999999,https://photos.zillowstatic.com/p_h/ISibgbeu9fodhk1000000000.jpg,Nob Hill
204,204,248,333 Grant Ave Apt 307,San Francisco,CA,94108.0,1000000.0,680.0,1.0,1.0,657.0,Make Me Move,"http://www.zillow.com/homes/for_sale/69817583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.40575590000002,https://photos.zillowstatic.com/p_h/ISalwmpm8slzfn.jpg,Chinatown
205,205,249,333 Grant Ave Apt 302,San Francisco,CA,94108.0,975000.0,800.0,1.0,1.0,57.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971301_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.40575590000002,https://photos.zillowstatic.com/p_h/ISmi0n79f4xqem1000000000.jpg,Chinatown
206,206,250,1450 Franklin St # 61R182,San Francisco,CA,94109.0,1495000.0,1273.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566252_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISu4n55dk74pav1000000000.jpg,Western Addition
207,207,252,1450 Franklin St # 69RVVK,San Francisco,CA,94109.0,1495000.0,1325.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566250_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISec2ipmdsp5av1000000000.jpg,Western Addition
208,208,253,1688 Pine St # DHUI6I,San Francisco,CA,94109.0,1986000.0,1239.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096481501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/IS2jvrxttyw6010000000000.jpg,Western Addition
209,209,254,1452 Bush St Unit 15,San Francisco,CA,94109.0,1395000.0,1437.0,2.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/67394895_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7888368,-122.4212749,https://photos.zillowstatic.com/p_h/ISq55tib6sv6w50000000000.jpg,Downtown/Civic Center
210,210,255,1080 Chestnut St Apt 5B,San Francisco,CA,94109.0,1750000.0,1224.0,1.0,2.0,59.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80741576_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.803059399999995,-122.4210523,https://photos.zillowstatic.com/p_h/ISeseqshv7kmka1000000000.jpg,Russian Hill
211,211,256,2164 Hyde St Apt 510,San Francisco,CA,94109.0,3395000.0,2650.0,4.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80743818_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.800913,-122.419097,https://photos.zillowstatic.com/p_h/ISecmd796pkuas1000000000.jpg,Russian Hill
212,212,257,17 Reed St,San Francisco,CA,94109.0,1250000.0,,2.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15067770_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936403,-122.41564879999999,https://photos.zillowstatic.com/p_h/ISy3xjnemqhy6o1000000000.jpg,Nob Hill
213,213,258,66 Cleary Ct Apt 1202,San Francisco,CA,94109.0,1098000.0,1202.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076952_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7842506,-122.4271638,https://photos.zillowstatic.com/p_h/ISad4tmbm8h7vb1000000000.jpg,Western Addition
214,214,259,44 Reed St,San Francisco,CA,94109.0,3250000.0,,2.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15067774_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793696600000004,-122.4154453,https://photos.zillowstatic.com/p_h/ISqxu758ii917o1000000000.jpg,Nob Hill
215,215,260,909 Bay St,San Francisco,CA,94109.0,1749000.0,1611.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15070481_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.804325,-122.422053,https://photos.zillowstatic.com/p_h/ISmio5u9takvxs0000000000.jpg,Russian Hill
216,216,261,900 Bush St Apt 420,San Francisco,CA,94109.0,749000.0,862.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069046_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789945,-122.412727,https://photos.zillowstatic.com/p_h/ISyjldz3eymsv20000000000.jpg,Nob Hill
217,217,262,66 Cleary Ct Apt 105,San Francisco,CA,94109.0,1200000.0,1232.0,3.0,2.0,4.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076846_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7842506,-122.4271638,https://photos.zillowstatic.com/p_h/ISat8vvknaxudf0000000000.jpg,Western Addition
218,218,263,2448 Larkin St,San Francisco,CA,94109.0,4995000.0,5417.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094596861_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8005871,-122.42081440000001,https://photos.zillowstatic.com/p_h/IS6a7up5p6malm1000000000.jpg,Russian Hill
219,219,264,1001 Pine St Apt 404,San Francisco,CA,94109.0,725000.0,616.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068829_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790348,-122.412568,https://photos.zillowstatic.com/p_h/ISug0w34kik2p41000000000.jpg,Nob Hill
220,220,265,1450 Franklin St # 37MLCI,San Francisco,CA,94109.0,4245000.0,2076.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094784498_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISq551t4yvjea50000000000.jpg,Western Addition
221,221,266,1688 Pine St # TEE1W4,San Francisco,CA,94109.0,2675000.0,1485.0,2.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095478807_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISi7hd112ibgm40000000000.jpg,Western Addition
222,222,267,1688 Pine St # 817P08,San Francisco,CA,94109.0,1802000.0,1139.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094647967_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISifba15d21s8s0000000000.jpg,Western Addition
223,223,268,1450 Franklin St # 964615,San Francisco,CA,94109.0,1690000.0,1266.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566251_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISqtvh63141eav1000000000.jpg,Western Addition
224,224,269,3037 Van Ness Ave # 2,San Francisco,CA,94109.0,839000.0,,2.0,1.0,16.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094696729_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8036795,-122.4253975,https://photos.zillowstatic.com/p_h/ISmmbietdfe2sw0000000000.jpg,Marina
225,225,270,929 Bush St Apt 4,San Francisco,CA,94109.0,549000.0,550.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094696577_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789482,-122.41259199999999,https://photos.zillowstatic.com/p_h/ISekok05h47lty0000000000.jpg,Downtown/Civic Center
226,226,271,1441 Jones St Apt 202,San Francisco,CA,94109.0,929888.0,877.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067481_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.79459,-122.41512340000001,https://photos.zillowstatic.com/p_h/ISmet2wfkiko471000000000.jpg,Nob Hill
227,227,272,1601 Pacific Ave Apt 205,San Francisco,CA,94109.0,1349000.0,1190.0,3.0,2.0,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80753484_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794785499999996,-122.42182509999999,https://photos.zillowstatic.com/p_h/ISaph7wi4nvn6j0000000000.jpg,Nob Hill
228,228,273,955 Leavenworth St,San Francisco,CA,94109.0,1549000.0,1722.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094852311_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790011,-122.41580900000001,https://photos.zillowstatic.com/p_h/IS6m0hwcx2ev4t1000000000.jpg,Nob Hill
229,229,274,1545 Pine St # 202,San Francisco,CA,94109.0,603500.0,423.0,,1.0,23.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094786637_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789244200000006,-122.42124380000001,https://photos.zillowstatic.com/p_h/ISizeqvo1ncq7j1000000000.jpg,Downtown/Civic Center
230,230,275,1230 Leavenworth St,San Francisco,CA,94109.0,1600000.0,1710.0,3.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094690577_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7925591,-122.4158605,https://photos.zillowstatic.com/p_h/IS6abtvsz4ixq71000000000.jpg,Nob Hill
231,231,277,1001 Pine St Apt 307,San Francisco,CA,94109.0,550000.0,450.0,0.0,1.0,24.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068820_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790348,-122.412568,https://photos.zillowstatic.com/p_h/ISq1uhn5yiosad0000000000.jpg,Nob Hill
232,232,278,2739 Hyde St,San Francisco,CA,94109.0,2498000.0,3090.0,0.0,,11.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094657509_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.80626420000001,-122.42061969999999,https://photos.zillowstatic.com/p_h/IS6y942cw4fe7d1000000000.jpg,Russian Hill
233,233,279,1333 Jones St Apt 609,San Francisco,CA,94109.0,945000.0,,1.0,1.0,24.0,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196181_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936511,-122.4148841,https://photos.zillowstatic.com/p_h/ISijun7f08qaw60000000000.jpg,Nob Hill
234,234,280,307 Austin St,San Francisco,CA,94109.0,2000000.0,2300.0,4.0,2.0,25.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15075496_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7885591,-122.42409170000002,OOPS,Western Addition
235,235,281,1545 Pine St # 209,San Francisco,CA,94109.0,1759500.0,1398.0,2.0,2.0,22.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094773735_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789244200000006,-122.42124380000001,https://photos.zillowstatic.com/p_h/ISuw4i4cydnleh1000000000.jpg,Downtown/Civic Center
236,236,282,1688 Pine St Unit E403,San Francisco,CA,94109.0,940000.0,743.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094760152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISq12cgua8t08l1000000000.jpg,Western Addition
237,237,285,1450 Franklin Street Residence # 704,San Francisco,CA,94109.0,984000.0,699.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISirsb3te7fu2v1000000000.jpg,Western Addition
238,238,286,1545 Pine St # 802,San Francisco,CA,94109.0,1019500.0,742.0,1.0,1.0,22.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094773736_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789244200000006,-122.42124380000001,https://photos.zillowstatic.com/p_h/IS6u6f52gpu1mj1000000000.jpg,Downtown/Civic Center
239,239,287,1450 Franklin Street Residence # 703,San Francisco,CA,94109.0,950000.0,699.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/ISyfet3n3b70bv1000000000.jpg,Western Addition
240,240,288,1333 Jones St Apt 610,San Francisco,CA,94109.0,2595000.0,,2.0,2.0,19.0,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936511,-122.4148841,https://photos.zillowstatic.com/p_h/IS6i91ngmqdh6l1000000000.jpg,Nob Hill
241,241,289,1688 Pine St,San Francisco,CA,94109.0,1744000.0,1150.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096951111_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,OOPS,Western Addition
242,242,290,1645 Pacific Ave Apt 5E,San Francisco,CA,94109.0,2699999.0,1626.0,2.0,3.0,17.0,Make Me Move,"http://www.zillow.com/homes/for_sale/123598620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794657,-122.422326,https://photos.zillowstatic.com/p_h/ISa5ezbwe8n1yd0000000000.jpg,Nob Hill
243,243,291,1150 Lombard St Apt 8,San Francisco,CA,94109.0,3150000.0,3111.0,4.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064609_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8021794,-122.42059440000001,https://photos.zillowstatic.com/p_h/ISmu92bpvodv3t1000000000.jpg,Russian Hill
244,244,292,1450 Franklin St # 8MN90P,San Francisco,CA,94109.0,1405000.0,1076.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566245_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.42334679999999,https://photos.zillowstatic.com/p_h/IS2fsitsrhg89v1000000000.jpg,Western Addition
245,245,293,1450 Post St Apt 512,San Francisco,CA,94109.0,365000.0,715.0,1.0,1.0,73.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076220_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.42581969999999,https://photos.zillowstatic.com/p_h/ISyfaex0dbj3jd1000000000.jpg,Western Addition
246,246,295,898 Francisco St,San Francisco,CA,94109.0,12000000.0,6305.0,6.0,7.0,81.0,House For Sale,"http://www.zillow.com/homes/for_sale/68961223_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8040691,-122.41987820000001,https://photos.zillowstatic.com/p_h/ISuchq7fa0nxsf1000000000.jpg,Russian Hill
247,247,298,1735 Franklin St,San Francisco,CA,94109.0,7998000.0,7885.0,8.0,5.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/15074834_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790676399999995,-122.42436909999999,https://photos.zillowstatic.com/p_h/IS2bleuve8uoex1000000000.jpg,Pacific Heights
248,248,299,1450 Post St Apt 308,San Francisco,CA,94109.0,550000.0,1116.0,1.0,2.0,169.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076184_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.42581969999999,https://photos.zillowstatic.com/p_h/ISuoyjvmjswecy0000000000.jpg,Western Addition
249,249,300,1466 Jackson St,San Francisco,CA,94109.0,2588000.0,4718.0,12.0,9.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/2131444197_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794610999999996,-122.419243,https://photos.zillowstatic.com/p_h/ISinx4acgek6oq1000000000.jpg,Nob Hill
250,250,303,1090 Chestnut St # 2,San Francisco,CA,94109.0,6925000.0,3260.0,4.0,4.0,284.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80751244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8030273,-122.42129270000001,https://photos.zillowstatic.com/p_h/ISesyly2v9wexq1000000000.jpg,Russian Hill
251,251,304,1450 Post St Apt 1016,San Francisco,CA,94109.0,675000.0,1094.0,2.0,2.0,61.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.42581969999999,https://photos.zillowstatic.com/p_h/ISy3dg7o1owpli0000000000.jpg,Western Addition
252,252,307,2062 Jackson St,San Francisco,CA,94109.0,4950000.0,2150.0,3.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073508_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793442999999996,-122.42906200000002,https://photos.zillowstatic.com/p_h/ISe0p7jo3e31hq0000000000.jpg,Pacific Heights
253,253,313,1145 Pine St Apt 16,San Francisco,CA,94109.0,455000.0,390.0,0.0,1.0,50.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790012,-122.41469359999999,https://photos.zillowstatic.com/p_h/ISaptc8lapvmy21000000000.jpg,Nob Hill
