,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude
225,461 2nd St Apt T651,San Francisco,CA,94107.0,6250000.0,3000.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148119_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
226,461 2nd St,San Francisco,CA,94107.0,6250000.0,1200.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2103140100_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
227,2476 3rd Street,San Francisco,CA,94107.0,4800000.0,2496.0,4.0,4.0,627.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2101801122_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
228,555 4th St Unit 302,San Francisco,CA,94107.0,1149800.0,1276.0,2.0,2.0,151.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/79844347_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
229,712 Bryant St Apt 5,San Francisco,CA,94107.0,1595000.0,2097.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2131470107_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
230,1125 20th St,San Francisco,CA,94107.0,1550000.0,1287.0,3.0,2.0,316.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15150938_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
231,501-503 Connecticut St,San Francisco,CA,94107.0,2900000.0,4400.0,2.0,3.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096727270_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
232,158-160 MISSOURI ST,SAN FRANCISCO,CA,94107.0,2915000.0,2800.0,3.0,4.0,52.0,House For Sale,"http://www.zillow.com/homes/for_sale/15148926_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
233,850 Powell St Apt 102,San Francisco,CA,94108.0,1195000.0,1065.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068190_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
234,333 Grant Ave Apt 302,San Francisco,CA,94108.0,975000.0,800.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971301_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
235,977 Pine St,San Francisco,CA,94108.0,8950000.0,12873.0,0.0,,20.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2107210596_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
236,1217 Clay St,San Francisco,CA,94108.0,2788000.0,2180.0,4.0,3.0,11.0,House For Sale,"http://www.zillow.com/homes/for_sale/15067878_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
237,1150 Sacramento St Apt 403,San Francisco,CA,94108.0,4995000.0,3700.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067978_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
238,15 Wetmore St # 17,San Francisco,CA,94108.0,1345000.0,,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096712369_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
239,1314 Taylor St,San Francisco,CA,94108.0,1995000.0,,3.0,3.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096711484_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
240,710 Powell St,San Francisco,CA,94108.0,,,,,8244.0,,"http://www.zillow.com/homes/for_sale/96050018_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
241,710 Powell St,San Francisco,CA,94108.0,,,,,4253.0,,"http://www.zillow.com/homes/for_sale/96040973_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
242,710 Powell St,San Francisco,CA,94108.0,,,,,8265.0,,"http://www.zillow.com/homes/for_sale/96033888_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
243,710 Powell St,San Francisco,CA,94108.0,,,,,7421.0,,"http://www.zillow.com/homes/for_sale/96020216_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
244,710 Powell St,San Francisco,CA,94108.0,,,,,6581.0,,"http://www.zillow.com/homes/for_sale/96049921_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
245,710 Powell St,San Francisco,CA,94108.0,,,,,8231.0,,"http://www.zillow.com/homes/for_sale/96016497_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
246,710 Powell St,San Francisco,CA,94108.0,,,,,6581.0,,"http://www.zillow.com/homes/for_sale/96043983_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
247,146-150 Waverly Pl,San Francisco,CA,94108.0,2500000.0,4950.0,0.0,,167.0,House For Sale,"http://www.zillow.com/homes/for_sale/2096830717_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
248,849 Mason St Apt 2,San Francisco,CA,94108.0,2795000.0,1680.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068689_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
249,1177 California St Apt 1525,San Francisco,CA,94108.0,1095000.0,653.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068407_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
250,700 Kearny St,San Francisco,CA,94108.0,6500000.0,12348.0,0.0,,42.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095392993_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
251,1177 California St Apt 702,San Francisco,CA,94108.0,695000.0,511.0,0.0,1.0,45.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068514_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
252,353-359 Kearny,San Francisco,CA,94108.0,7495000.0,9729.0,0.0,,106.0,House For Sale,"http://www.zillow.com/homes/for_sale/2096141379_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
253,1177 California St Apt 630,San Francisco,CA,94108.0,725000.0,656.0,0.0,1.0,67.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068545_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
254,1177 California St Apt 1431,San Francisco,CA,94108.0,2295000.0,1745.0,2.0,2.5,53.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068423_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
255,710 Powell St,San Francisco,CA,94108.0,,,,,651.0,,"http://www.zillow.com/homes/for_sale/96029221_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
256,333 Grant Ave Apt 706,San Francisco,CA,94108.0,899000.0,,1.0,1.5,172.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971334_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
257,333 Grant Ave Apt 307,San Francisco,CA,94108.0,1000000.0,680.0,1.0,1.0,625.0,Foreclosure,"http://www.zillow.com/homes/for_sale/69817583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
258,1450 Franklin St # ZEJLNF,San Francisco,CA,94109.0,960000.0,699.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566246_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
259,1688 Pine St # 80FWH0,San Francisco,CA,94109.0,1009000.0,690.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095857514_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
260,1450 Franklin St # 69RVVK,San Francisco,CA,94109.0,1495000.0,1325.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566250_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
261,1450 Franklin St # 61R182,San Francisco,CA,94109.0,1495000.0,1273.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566252_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
262,1080 Chestnut St Apt 5B,San Francisco,CA,94109.0,1750000.0,1224.0,1.0,2.0,27.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80741576_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
263,1483 Sutter St Apt 603,San Francisco,CA,94109.0,785000.0,907.0,1.0,1.0,208.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076375_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
264,1688 Pine St # W710,San Francisco,CA,94109.0,939000.0,741.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2097415803_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
265,1050 N Point St Apt 305,San Francisco,CA,94109.0,499000.0,,0.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/63196457_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
266,1070 Post St Apt 1,San Francisco,CA,94109.0,799000.0,1002.0,3.0,2.0,3.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094926973_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
267,1070 Post St Apt 3,San Francisco,CA,94109.0,849000.0,892.0,2.0,1.5,3.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094926972_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
268,1688 Pine St # DHUI6I,San Francisco,CA,94109.0,1986000.0,1239.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096481501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
269,1067 Lombard St Apt 2,San Francisco,CA,94109.0,2295000.0,1433.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064664_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
270,1201 California St Apt 606,San Francisco,CA,94109.0,689000.0,607.0,0.0,1.0,4.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/63196335_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
271,631 Ofarrell St Apt 403,San Francisco,CA,94109.0,498000.0,520.0,0.0,1.0,5.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069414_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
272,1520 Leavenworth St,San Francisco,CA,94109.0,1950000.0,4540.0,0.0,,4.0,Foreclosure,"http://www.zillow.com/homes/for_sale/2094932855_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
273,1151 Sutter St Unit 301,San Francisco,CA,94109.0,1050000.0,1198.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/96025480_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
274,2415 Van Ness Ave Apt 204,San Francisco,CA,94109.0,599000.0,631.0,,1.0,3.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072080_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
275,1868 Van Ness Ave # 305,San Francisco,CA,94109.0,829000.0,600.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094928955_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
276,1688 Pine St # 6E9U73,San Francisco,CA,94109.0,1212000.0,989.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096183976_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
277,1688 Pine St # 71228R,San Francisco,CA,94109.0,844000.0,616.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096183975_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
278,2322 Hyde St,San Francisco,CA,94109.0,5650000.0,,3.0,3.5,8.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064563_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
279,1788 Clay St Apt 511,San Francisco,CA,94109.0,1625000.0,1143.0,2.0,2.0,3.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2098884623_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
280,1688 Pine St # D1XDGL,San Francisco,CA,94109.0,939000.0,741.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2097415805_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
281,1450 Franklin St # 8MN90P,San Francisco,CA,94109.0,1405000.0,1076.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566245_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
282,1868 Van Ness Ave # 401,San Francisco,CA,94109.0,1269000.0,989.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094928954_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
283,1333 Jones St Apt 1102,San Francisco,CA,94109.0,1699000.0,1590.0,1.0,2.0,8.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/63196225_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
284,1855 Sacramento St Apt 8,San Francisco,CA,94109.0,1290000.0,1456.0,2.0,2.0,18.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15074862_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
285,1070 Post St Apt 1A,San Francisco,CA,94109.0,749000.0,982.0,2.0,1.5,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095025826_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
286,1070 Post St Apt 4,San Francisco,CA,94109.0,995000.0,1131.0,3.0,2.0,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2117084752_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
287,1450 Post St Apt 1016,San Francisco,CA,94109.0,675000.0,1094.0,2.0,2.0,28.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
288,1688 Pine St # TEE1W4,San Francisco,CA,94109.0,2675000.0,1485.0,2.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095478807_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
289,1735 Franklin St,San Francisco,CA,94109.0,7998000.0,7885.0,8.0,5.0,11.0,House For Sale,"http://www.zillow.com/homes/for_sale/15074834_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
290,1466 Jackson St,San Francisco,CA,94109.0,2888888.0,4718.0,12.0,9.0,11.0,House For Sale,"http://www.zillow.com/homes/for_sale/2131444197_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
291,1855 Sacramento St Apt 6,San Francisco,CA,94109.0,1150000.0,1222.0,2.0,1.0,19.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15074860_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
292,1945 Hyde St # 2,San Francisco,CA,94109.0,4285000.0,,2.0,2.0,10.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095005578_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
293,1145 Pine St Apt 16,San Francisco,CA,94109.0,455000.0,390.0,0.0,1.0,18.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
294,631 Ofarrell St Apt 1516,San Francisco,CA,94109.0,549000.0,480.0,0.0,1.0,11.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069555_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
295,1 Daniel Burnham Ct Apt 319,San Francisco,CA,94109.0,549000.0,562.0,0.0,1.0,18.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076546_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
296,1450 Franklin St # 964615,San Francisco,CA,94109.0,1690000.0,1266.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566251_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
297,2062 Jackson St,San Francisco,CA,94109.0,4950000.0,2150.0,3.0,2.5,25.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073508_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
298,1200 Gough St Apt 9B,San Francisco,CA,94109.0,639900.0,550.0,1.0,1.0,28.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15077033_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
299,1200 Gough St Apt 2A,San Francisco,CA,94109.0,1285000.0,1500.0,2.0,2.0,26.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076991_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
300,1452 Bush St Unit 15,San Francisco,CA,94109.0,1395000.0,1437.0,2.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/67394895_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
301,1788 Clay St Apt 804,San Francisco,CA,94109.0,1785000.0,1293.0,2.0,2.0,25.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096445115_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
302,,,,,,1197.0,2.0,2.0,25.0,Foreclosure,"http://www.zillow.com/homes/for_sale/128860745_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
303,1405 Greenwich St Apt 1,San Francisco,CA,94109.0,914000.0,957.0,1.0,1.0,956.0,Foreclosure,"http://www.zillow.com/homes/for_sale/59779220_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
304,1050 N Point St Apt 1503B,San Francisco,CA,94109.0,650000.0,,0.0,1.0,31.0,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196537_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
305,1335 Filbert St Apt 206,San Francisco,CA,94109.0,875000.0,953.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15071611_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
306,1554-1558 JACKSON ST,SAN FRANCISCO,CA,94109.0,4860000.0,3525.0,3.0,1.0,1615.0,Foreclosure,"http://www.zillow.com/homes/for_sale/15073742_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
307,1450 Post St Apt 308,San Francisco,CA,94109.0,550000.0,1116.0,1.0,2.0,137.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076184_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
308,,,,,940000.0,998.0,1.0,1.0,512.0,Foreclosure,"http://www.zillow.com/homes/for_sale/124829466_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
309,,,,,,815.0,,1.0,98.0,Foreclosure,"http://www.zillow.com/homes/for_sale/128613820_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
310,1895 Pacific Ave Apt 306,San Francisco,CA,94109.0,1150000.0,1165.0,2.0,1.0,39.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073645_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
311,2111 Hyde St # 500,San Francisco,CA,94109.0,2295000.0,2210.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80756157_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
312,740 Bay St,San Francisco,CA,94109.0,5488000.0,3535.0,5.0,4.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15063349_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
313,1001 Pine St Apt 806,San Francisco,CA,94109.0,556000.0,650.0,1.0,1.0,370.0,Foreclosure,"http://www.zillow.com/homes/for_sale/15068879_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
314,,,,,940000.0,998.0,1.0,1.0,112.0,Foreclosure,"http://www.zillow.com/homes/for_sale/119815044_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
315,,,,,2850000.0,5390.0,,3.0,104.0,Foreclosure,"http://www.zillow.com/homes/for_sale/126081827_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
316,,,,,2330000.0,1935.0,,2.0,272.0,Foreclosure,"http://www.zillow.com/homes/for_sale/126063584_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
317,1000 Pine St # 2400,San Francisco,CA,94109.0,,322.0,,,9406.0,,"http://www.zillow.com/homes/for_sale/96040675_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
318,1450 Post St Apt 512,San Francisco,CA,94109.0,365000.0,715.0,1.0,1.0,40.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076220_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
319,2040 Franklin St Apt 702,San Francisco,CA,94109.0,849000.0,1000.0,1.0,1.5,43.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073816_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
320,1000 Pine St # 680,San Francisco,CA,94109.0,,360.0,,,8827.0,,"http://www.zillow.com/homes/for_sale/95270246_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
321,1238 Green St,San Francisco,CA,94109.0,2395000.0,2016.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15066119_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
322,1000 Pine St # 22H,San Francisco,CA,94109.0,,,,,8827.0,,"http://www.zillow.com/homes/for_sale/96041456_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
323,1688 Pine St # E-403,San Francisco,CA,94109.0,899000.0,743.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095785972_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
324,1805 Broadway,San Francisco,CA,94109.0,4990000.0,,7.0,5.5,45.0,House For Sale,"http://www.zillow.com/homes/for_sale/15073031_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
325,2809 Polk St,San Francisco,CA,94109.0,2995000.0,2856.0,0.0,,147.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096603211_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
326,1776 Sacramento St Apt 305,San Francisco,CA,94109.0,998000.0,1091.0,2.0,2.0,33.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15074186_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
327,2806 Van Ness Ave,San Francisco,CA,94109.0,4700000.0,4921.0,10.0,6.0,129.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15070865_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
